crime_id,date,time,crime_type,borough,postcode,latitude,longitude,outcome,status,month,year,day_of_week,quarter,hour,deprivation_index,borough_crime_rate,distance_from_center,is_weekend,is_night,is_peak_crime_season,crime_severity_score,borough_risk_level,covid_period,postcode_area
MET202000605588,2020-11-23,19:42,Vehicle Crime,Newham,E16 2XV,51.48759,0.097092,Investigation complete - no suspect identified,Unsolved,11,2020,Monday,Q4,19,8,128.9,20.809961634550024,0,0,1,0.978,High,Initial Impact,E16
MET202302404480,2023-02-05,05:14,Vehicle Crime,Islington,N7 3KB,51.563505,-0.068061,Investigation complete - no suspect identified,Unsolved,2,2023,Sunday,Q1,5,6,138.2,6.010792510831542,1,1,1,0.978,High,Post-COVID,N7
MET202302437196,2023-02-18,08:45,Vehicle Crime,Enfield,N9 3SL,51.629061,-0.03724,Investigation complete - no suspect identified,Unsolved,2,2023,Saturday,Q1,8,5,76.4,14.04723157263556,1,0,1,0.978,Low,Post-COVID,N9
MET202202109072,2022-10-05,08:51,Vehicle Crime,Hammersmith and Fulham,W12 9YT,51.509436,-0.193586,Investigation complete - no suspect identified,Unsolved,10,2022,Wednesday,Q4,8,4,125.3,11.661749748426764,0,0,1,0.978,High,Post-COVID,W12
MET202100781497,2021-02-18,00:39,Vehicle Crime,Wandsworth,SW17 1WV,51.478626,-0.186996,Evidential difficulties victim supports action,Unsolved,2,2021,Thursday,Q1,0,3,98.7,11.583956964411207,0,1,1,0.978,Medium,Recovery,SW17
MET202403356600,2024-02-13,04:45,Vehicle Crime,Lambeth,SW9 3DF,51.495128,-0.097795,Investigation complete - no suspect identified,Unsolved,2,2024,Tuesday,Q1,4,7,132.6,2.270523949419436,0,1,1,0.978,High,Post-COVID,SW9
MET202000597211,2020-11-18,06:03,Vehicle Crime,Westminster,W2 5SJ,51.486766,-0.1012,Evidential difficulties victim does not support action,Unsolved,11,2020,Wednesday,Q4,6,3,349.9,3.270509010516901,0,1,1,0.978,Very High,Initial Impact,W2
MET202302902119,2023-08-20,22:44,Vehicle Crime,Waltham Forest,E17 6BN,51.527157,0.03913,Investigation complete - no suspect identified,Unsolved,8,2023,Sunday,Q3,22,6,86.7,14.260026161954643,1,1,0,0.978,Medium,Post-COVID,E17
MET202403840951,2024-08-12,14:21,Vehicle Crime,Harrow,HA1 8HM,51.586784,-0.310749,Investigation complete - no suspect identified,Unsolved,8,2024,Monday,Q3,14,3,66.8,25.969111189332317,0,0,0,0.978,Low,Post-COVID,HA1
MET202201603457,2022-03-03,00:14,Vehicle Crime,Bexley,DA7 7DB,51.453974,0.149237,Investigation complete - no suspect identified,Unsolved,3,2022,Thursday,Q1,0,3,63.9,27.211506364081316,0,1,0,0.978,Low,Post-COVID,DA7
MET202302851423,2023-07-31,23:23,Vehicle Crime,Harrow,HA3 8LG,51.632623,-0.352792,Investigation complete - no suspect identified,Unsolved,7,2023,Monday,Q3,23,3,66.8,32.17306547972027,0,1,0,0.978,Low,Post-COVID,HA3
MET202302401440,2023-02-04,02:34,Vehicle Crime,Waltham Forest,E4 6PZ,51.588415,-0.009811,Investigation complete - no suspect identified,Unsolved,2,2023,Saturday,Q1,2,6,86.7,12.075533200131035,1,1,1,0.978,Medium,Post-COVID,E4
MET202201977218,2022-08-10,04:45,Vehicle Crime,Wandsworth,SW19 3UB,51.449753,-0.182701,Evidential difficulties victim does not support action,Unsolved,8,2022,Wednesday,Q3,4,3,98.7,12.610078194761671,0,1,0,0.978,Medium,Post-COVID,SW19
MET202202250939,2022-12-04,05:21,Vehicle Crime,Hillingdon,HA6 9LV,51.541516,-0.477021,Investigation complete - no suspect identified,Unsolved,12,2022,Sunday,Q4,5,3,70.2,43.22753631899162,1,1,1,0.978,Low,Post-COVID,HA6
MET202403615807,2024-05-20,06:14,Vehicle Crime,Redbridge,IG1 5DJ,51.555605,0.014655,Evidential difficulties victim supports action,Unsolved,5,2024,Monday,Q2,6,4,71.6,12.38177861670337,0,1,0,0.978,Low,Post-COVID,IG1
MET202403257683,2024-01-07,05:28,Vehicle Crime,Hammersmith and Fulham,W14 2DH,51.486899,-0.16601,Investigation complete - no suspect identified,Unsolved,1,2024,Sunday,Q1,5,4,125.3,9.082086950443628,1,1,1,0.978,High,Post-COVID,W14
MET202302889500,2023-08-15,01:40,Vehicle Crime,Bromley,SE19 2GQ,51.422258,0.018611,Evidential difficulties victim supports action,Unsolved,8,2023,Tuesday,Q3,1,2,65.4,15.61950362021406,0,1,0,0.978,Low,Post-COVID,SE19
MET202202292832,2022-12-22,23:29,Vehicle Crime,Hammersmith and Fulham,W12 9YA,51.50258,-0.186849,Investigation complete - no suspect identified,Unsolved,12,2022,Thursday,Q4,23,4,125.3,10.971572860748807,0,1,1,0.978,High,Post-COVID,W12
MET202000676183,2020-12-31,05:16,Vehicle Crime,Islington,N7 3KP,51.536722,-0.092142,Investigation complete - no suspect identified,Unsolved,12,2020,Thursday,Q4,5,6,138.2,2.618427295306892,0,1,1,0.978,High,Initial Impact,N7
MET202302911858,2023-08-24,23:18,Vehicle Crime,Tower Hamlets,E14 5CT,51.5334,-0.091327,Evidential difficulties victim supports action,Unsolved,8,2023,Thursday,Q3,23,9,135.8,2.2405413349926264,0,1,0,0.978,High,Post-COVID,E14
MET202000153437,2020-03-23,05:12,Vehicle Crime,Hillingdon,UB7 8HN,51.519184,-0.517079,Investigation complete - no suspect identified,Unsolved,3,2020,Monday,Q1,5,3,70.2,47.56550211511634,0,1,0,0.978,Low,Initial Impact,UB7
MET202403277946,2024-01-15,03:11,Vehicle Crime,Wandsworth,SW17 5VW,51.414672,-0.152954,Evidential difficulties victim does not support action,Unsolved,1,2024,Monday,Q1,3,3,98.7,13.081365446744684,0,1,1,0.978,Medium,Post-COVID,SW17
MET202302795563,2023-07-09,06:52,Vehicle Crime,Westminster,SW1 1MT,51.481301,-0.142664,Evidential difficulties victim does not support action,Unsolved,7,2023,Sunday,Q3,6,3,349.9,6.979121709279274,1,1,0,0.978,Very High,Post-COVID,SW1
MET202201578121,2022-02-20,02:27,Vehicle Crime,Westminster,W1 6ME,51.482913,-0.128775,Investigation complete - no suspect identified,Unsolved,2,2022,Sunday,Q1,2,3,349.9,5.598063335642897,1,1,1,0.978,Very High,Post-COVID,W1
MET202403389983,2024-02-26,03:11,Vehicle Crime,Brent,NW2 2EL,51.587579,-0.249442,Under Investigation,Pending,2,2024,Monday,Q1,3,5,90.5,19.660689308734995,0,1,1,0.978,Medium,Post-COVID,NW2
MET202302806560,2023-07-14,06:47,Vehicle Crime,Newham,E13 4MX,51.512639,0.04869,Action to be taken by another organisation,Solved,7,2023,Friday,Q3,6,8,128.9,15.239424110048942,0,1,0,0.978,High,Post-COVID,E13
MET202403760079,2024-07-13,06:15,Vehicle Crime,Newham,E6 7AZ,51.527684,0.070364,Investigation complete - no suspect identified,Unsolved,7,2024,Saturday,Q3,6,8,128.9,17.71609585982739,1,1,0,0.978,High,Post-COVID,E6
MET202101137478,2021-08-03,06:04,Vehicle Crime,Harrow,HA8 4SG,51.601497,-0.31814,Evidential difficulties victim supports action,Unsolved,8,2021,Tuesday,Q3,6,3,66.8,27.291036395928597,0,1,0,0.978,Low,Recovery,HA8
MET202403942367,2024-09-20,21:08,Vehicle Crime,Redbridge,IG2 9CM,51.525771,0.09179,Investigation complete - no suspect identified,Unsolved,9,2024,Friday,Q3,21,4,71.6,20.07032058744607,0,0,0,0.978,Low,Post-COVID,IG2
MET202101314491,2021-10-25,02:45,Vehicle Crime,Ealing,W7 3AA,51.498734,-0.252915,Evidential difficulties victim does not support action,Unsolved,10,2021,Monday,Q4,2,4,88.2,18.31147146825455,0,1,1,0.978,Medium,Recovery,W7
MET202201911076,2022-07-12,05:21,Vehicle Crime,Bexley,DA17 1GD,51.466724,0.10821,Evidential difficulties victim supports action,Unsolved,7,2022,Tuesday,Q3,5,3,63.9,22.451880049594813,0,1,0,0.978,Low,Post-COVID,DA17
MET202000366370,2020-07-17,01:49,Vehicle Crime,Harrow,HA7 6QJ,51.573494,-0.353571,Investigation complete - no suspect identified,Unsolved,7,2020,Friday,Q3,1,3,66.8,30.1587060621028,0,1,0,0.978,Low,Initial Impact,HA7
MET202403973566,2024-10-01,21:54,Vehicle Crime,Brent,NW2 9UX,51.540054,-0.291674,Investigation complete - no suspect identified,Unsolved,10,2024,Tuesday,Q4,21,5,90.5,22.734546554761813,0,0,1,0.978,Medium,Post-COVID,NW2
MET202403846766,2024-08-15,03:40,Vehicle Crime,Bromley,BR1 9AP,51.447895,0.035545,Under Investigation,Pending,8,2024,Thursday,Q3,3,2,65.4,15.580733584207172,0,1,0,0.978,Low,Post-COVID,BR1
MET202201841888,2022-06-13,00:13,Vehicle Crime,Hackney,E9 7MX,51.541846,-0.109378,Under Investigation,Pending,6,2022,Monday,Q2,0,8,140.1,3.910131885781053,0,1,0,0.978,High,Post-COVID,E9
MET202403817504,2024-08-04,06:30,Vehicle Crime,Richmond upon Thames,TW9 6VR,51.505981,-0.368922,Evidential difficulties victim supports action,Unsolved,8,2024,Sunday,Q3,6,1,60.7,31.126637583967288,1,1,0,0.978,Low,Post-COVID,TW9
MET202000307548,2020-06-15,00:06,Vehicle Crime,Tower Hamlets,E3 5XT,51.485613,-0.021112,Evidential difficulties victim supports action,Unsolved,6,2020,Monday,Q2,0,9,135.8,8.101287311759197,0,1,0,0.978,High,Initial Impact,E3
MET202404175064,2024-12-15,21:23,Vehicle Crime,Hounslow,TW6 3FG,51.453909,-0.358585,Evidential difficulties victim supports action,Unsolved,12,2024,Sunday,Q4,21,4,74.9,30.68725025363493,1,0,1,0.978,Low,Post-COVID,TW6
MET202000658400,2020-12-21,22:28,Vehicle Crime,Barnet,N3 3DT,51.624311,-0.165744,Investigation complete - no suspect identified,Unsolved,12,2020,Monday,Q4,22,2,68.5,14.996279380596416,0,1,1,0.978,Low,Initial Impact,N3
MET202403583308,2024-05-08,01:51,Vehicle Crime,Brent,HA9 1VS,51.608822,-0.253689,Under Investigation,Pending,5,2024,Wednesday,Q2,1,5,90.5,21.165734273056056,0,1,0,0.978,Medium,Post-COVID,HA9
MET202201525795,2022-01-29,00:48,Vehicle Crime,Merton,SW20 5NK,51.376406,-0.199312,Investigation complete - no suspect identified,Unsolved,1,2022,Saturday,Q1,0,3,73.1,19.551288991178065,1,1,1,0.978,Low,Post-COVID,SW20
MET202000136654,2020-03-14,06:39,Vehicle Crime,Sutton,SM1 9LP,51.362442,-0.249529,Investigation complete - no suspect identified,Unsolved,3,2020,Saturday,Q1,6,2,62.9,24.49215963483802,1,1,0,0.978,Low,Initial Impact,SM1
MET202302496408,2023-03-13,22:15,Vehicle Crime,Bromley,BR6 3NK,51.387884,0.04117,Investigation complete - no suspect identified,Unsolved,3,2023,Monday,Q1,22,2,65.4,20.03988698872996,0,1,0,0.978,Low,Post-COVID,BR6
MET202302975106,2023-09-18,03:27,Vehicle Crime,Lewisham,SE13 3CU,51.424821,-0.031,Investigation complete - no suspect identified,Unsolved,9,2023,Monday,Q3,3,6,92.8,11.72824090170183,0,1,0,0.978,Medium,Post-COVID,SE13
MET202201646490,2022-03-21,04:37,Vehicle Crime,Islington,N1 2VA,51.465209,-0.084161,Investigation complete - no suspect identified,Unsolved,3,2022,Monday,Q1,4,6,138.2,5.371846349797883,0,1,0,0.978,High,Post-COVID,N1
MET202000564811,2020-11-01,02:07,Vehicle Crime,Enfield,EN3 9RT,51.609555,-0.083842,Investigation complete - no suspect identified,Unsolved,11,2020,Sunday,Q4,2,5,76.4,10.686263833495612,1,1,1,0.978,Low,Initial Impact,EN3
MET202302719666,2023-06-10,18:16,Vehicle Crime,Bromley,BR7 5WF,51.416319,0.029855,Investigation complete - no suspect identified,Unsolved,6,2023,Saturday,Q2,18,2,65.4,17.000151933647413,1,0,0,0.978,Low,Post-COVID,BR7
MET202100915244,2021-04-22,05:16,Vehicle Crime,Newham,E7 1PT,51.492825,0.007858,Investigation complete - no suspect identified,Unsolved,4,2021,Thursday,Q2,5,8,128.9,10.947704626489784,0,1,0,0.978,High,Recovery,E7
MET202403594497,2024-05-12,01:08,Vehicle Crime,Camden,WC1 9BC,51.51701,-0.070964,Investigation complete - no suspect identified,Unsolved,5,2024,Sunday,Q2,1,4,172.4,1.998186828931711,1,1,0,0.978,High,Post-COVID,WC1
MET202303185186,2023-12-10,02:46,Vehicle Crime,Brent,HA9 4XT,51.553344,-0.309974,Evidential difficulties victim does not support action,Unsolved,12,2023,Sunday,Q4,2,5,90.5,24.96931887014256,1,1,1,0.978,Medium,Post-COVID,HA9
MET202404012950,2024-10-16,00:26,Vehicle Crime,Bromley,BR1 2EW,51.453381,-0.025896,Evidential difficulties victim supports action,Unsolved,10,2024,Wednesday,Q4,0,2,65.4,9.63469256533972,0,1,1,0.978,Low,Post-COVID,BR1
MET202403700549,2024-06-21,00:27,Vehicle Crime,Westminster,W1 1XW,51.515898,-0.135257,Investigation complete - no suspect identified,Unsolved,6,2024,Friday,Q2,0,3,349.9,5.1863443735075245,0,1,0,0.978,Very High,Post-COVID,W1
MET202403940834,2024-09-19,22:23,Vehicle Crime,Camden,NW5 8LW,51.519682,-0.074707,Investigation complete - no suspect identified,Unsolved,9,2024,Thursday,Q3,22,4,172.4,1.6924459891925394,0,1,0,0.978,High,Post-COVID,NW5
MET202302332459,2023-01-08,02:32,Vehicle Crime,Sutton,SM1 1MS,51.398273,-0.236287,Investigation complete - no suspect identified,Unsolved,1,2023,Sunday,Q1,2,2,62.9,20.78567283499481,1,1,1,0.978,Low,Post-COVID,SM1
MET202201944273,2022-07-27,06:54,Vehicle Crime,Havering,RM4 1WY,51.575453,0.192518,Investigation complete - no suspect identified,Unsolved,7,2022,Wednesday,Q3,6,3,64.7,31.9552603528011,0,1,0,0.978,Low,Post-COVID,RM4
MET202101046755,2021-06-22,17:38,Vehicle Crime,City of London,EC2 9PM,51.530996,-0.082757,Evidential difficulties victim supports action,Unsolved,6,2021,Tuesday,Q2,17,2,1176.0,2.058024610316164,0,0,0,0.978,Very High,Recovery,EC2
MET202403637876,2024-05-28,22:37,Vehicle Crime,Brent,NW6 8HQ,51.585613,-0.270492,Investigation complete - no suspect identified,Unsolved,5,2024,Tuesday,Q2,22,5,90.5,21.72296290250485,0,1,0,0.978,Medium,Post-COVID,NW6
MET202101266446,2021-10-02,19:23,Vehicle Crime,Haringey,N15 2UY,51.561566,-0.124051,Evidential difficulties victim supports action,Unsolved,10,2021,Saturday,Q4,19,7,85.9,6.638446809849371,1,0,1,0.978,Medium,Recovery,N15
MET202403652482,2024-06-03,19:36,Vehicle Crime,Havering,RM5 8TP,51.607433,0.252565,Investigation complete - no suspect identified,Unsolved,6,2024,Monday,Q2,19,3,64.7,39.28141834851182,0,0,0,0.978,Low,Post-COVID,RM5
MET202201492909,2022-01-15,07:39,Vehicle Crime,Brent,NW2 9AM,51.613287,-0.287701,Evidential difficulties victim does not support action,Unsolved,1,2022,Saturday,Q1,7,5,90.5,24.725513725125637,1,0,1,0.978,Medium,Post-COVID,NW2
MET202202219594,2022-11-21,02:18,Vehicle Crime,Westminster,W1 8GT,51.501803,-0.141813,Investigation complete - no suspect identified,Unsolved,11,2022,Monday,Q4,2,3,349.9,6.045286416600664,0,1,1,0.978,Very High,Post-COVID,W1
MET202201537394,2022-02-03,22:54,Vehicle Crime,Islington,N7 5CA,51.505025,-0.045123,Investigation complete - no suspect identified,Unsolved,2,2022,Thursday,Q1,22,6,138.2,4.914668563334939,0,1,1,0.978,High,Post-COVID,N7
MET202101065456,2021-07-01,04:09,Vehicle Crime,Redbridge,IG6 4EG,51.551356,0.061817,Evidential difficulties victim supports action,Unsolved,7,2021,Thursday,Q3,4,4,71.6,17.219649996902554,0,1,0,0.978,Low,Recovery,IG6
MET202201855709,2022-06-19,18:42,Vehicle Crime,Southwark,SE15 8NA,51.482911,-0.144632,Evidential difficulties victim does not support action,Unsolved,6,2022,Sunday,Q2,18,7,130.4,7.080690039151682,1,0,0,0.978,High,Post-COVID,SE15
MET202201610159,2022-03-06,11:04,Vehicle Crime,Brent,HA0 3CT,51.571183,-0.24697,Evidential difficulties victim supports action,Unsolved,3,2022,Sunday,Q1,11,5,90.5,18.71261558511984,1,0,0,0.978,Medium,Post-COVID,HA0
MET202202027996,2022-08-31,03:02,Vehicle Crime,Newham,E13 4ZC,51.501399,0.001573,Evidential difficulties victim supports action,Unsolved,8,2022,Wednesday,Q3,3,8,128.9,10.097458314423951,0,1,0,0.978,High,Post-COVID,E13
MET202403790248,2024-07-25,18:48,Vehicle Crime,Islington,N5 8RU,51.537964,-0.129611,Investigation complete - no suspect identified,Unsolved,7,2024,Thursday,Q3,18,6,138.2,5.306325037694178,0,0,0,0.978,High,Post-COVID,N5
MET202404047464,2024-10-29,00:53,Vehicle Crime,Camden,WC1 7GJ,51.508351,-0.054517,Caution (simple or conditional),Solved,10,2024,Tuesday,Q4,0,4,172.4,3.824498983669619,0,1,1,0.978,High,Post-COVID,WC1
MET202000399453,2020-08-03,12:43,Vehicle Crime,City of London,EC1 4BQ,51.510273,-0.104559,Investigation complete - no suspect identified,Unsolved,8,2020,Monday,Q3,12,2,1176.0,1.805133758758597,0,0,0,0.978,Very High,Initial Impact,EC1
MET202202245216,2022-12-02,20:59,Vehicle Crime,Hounslow,TW6 3MX,51.433986,-0.371586,Evidential difficulties victim supports action,Unsolved,12,2022,Friday,Q4,20,4,74.9,32.624873238574146,0,0,1,0.978,Low,Post-COVID,TW6
MET202201579883,2022-02-21,12:35,Vehicle Crime,Hounslow,TW4 2XV,51.472024,-0.399638,Investigation complete - no suspect identified,Unsolved,2,2022,Monday,Q1,12,4,74.9,34.829354026642804,0,0,1,0.978,Low,Post-COVID,TW4
MET202101360746,2021-11-15,04:46,Vehicle Crime,Kensington and Chelsea,SW5 8YB,51.481933,-0.193451,Investigation complete - no suspect identified,Unsolved,11,2021,Monday,Q4,4,2,145.7,12.151283255569735,0,1,1,0.978,High,Recovery,SW5
MET202000575775,2020-11-07,03:08,Vehicle Crime,Havering,RM1 8JH,51.612206,0.30673,Evidential difficulties victim supports action,Unsolved,11,2020,Saturday,Q4,3,3,64.7,45.231435550047095,1,1,1,0.978,Low,Initial Impact,RM1
MET202101291708,2021-10-14,02:55,Vehicle Crime,Southwark,SE22 7FK,51.479912,-0.102072,Under Investigation,Pending,10,2021,Thursday,Q4,2,7,130.4,4.006686308395841,0,1,1,0.978,High,Recovery,SE22
MET202302759468,2023-06-25,00:10,Vehicle Crime,Lewisham,SE6 5MD,51.449492,-0.028368,Evidential difficulties victim supports action,Unsolved,6,2023,Sunday,Q2,0,6,92.8,9.747877101935815,1,1,0,0.978,Medium,Post-COVID,SE6
MET202303155894,2023-11-28,22:20,Vehicle Crime,Islington,N4 7PW,51.552779,-0.100645,Investigation complete - no suspect identified,Unsolved,11,2023,Tuesday,Q4,22,6,138.2,4.5709736197871145,0,1,1,0.978,High,Post-COVID,N4
MET202403829384,2024-08-08,05:28,Vehicle Crime,Brent,NW10 1KM,51.565593,-0.232347,Charged/Summonsed,Solved,8,2024,Thursday,Q3,5,5,90.5,16.975129966154057,0,1,0,0.978,Medium,Post-COVID,NW10
MET202302757230,2023-06-24,00:15,Vehicle Crime,Redbridge,IG1 1GH,51.548615,0.035183,Investigation complete - no suspect identified,Unsolved,6,2023,Saturday,Q2,0,4,71.6,14.285112349428504,1,1,0,0.978,Low,Post-COVID,IG1
MET202202039115,2022-09-05,06:14,Vehicle Crime,Southwark,SE1 6CT,51.471841,-0.093212,Investigation complete - no suspect identified,Unsolved,9,2022,Monday,Q3,6,7,130.4,4.641367842460285,0,1,0,0.978,High,Post-COVID,SE1
MET202000254002,2020-05-17,01:23,Vehicle Crime,Hammersmith and Fulham,W14 1TH,51.529661,-0.210475,Investigation complete - no suspect identified,Unsolved,5,2020,Sunday,Q2,1,4,125.3,13.64800667960219,1,1,0,0.978,High,Initial Impact,W14
MET202101053741,2021-06-25,02:07,Vehicle Crime,Westminster,SW1 2PF,51.529205,-0.098192,Investigation complete - no suspect identified,Unsolved,6,2021,Friday,Q2,2,3,349.9,2.052163031771383,0,1,0,0.978,Very High,Recovery,SW1
MET202202217582,2022-11-20,22:36,Vehicle Crime,Hillingdon,UB4 8YX,51.559877,-0.471681,Investigation complete - no suspect identified,Unsolved,11,2022,Sunday,Q4,22,3,70.2,42.83380035384315,1,1,1,0.978,Low,Post-COVID,UB4
MET202302825234,2023-07-21,04:14,Vehicle Crime,Tower Hamlets,E14 8YU,51.511869,-0.027696,Under Investigation,Pending,7,2023,Friday,Q3,4,9,135.8,6.7624796444660005,0,1,0,0.978,High,Post-COVID,E14
MET202201685847,2022-04-07,14:54,Vehicle Crime,Lewisham,SE23 7TC,51.422638,0.011373,Evidential difficulties victim supports action,Unsolved,4,2022,Thursday,Q2,14,6,92.8,14.98801781613328,0,0,0,0.978,Medium,Post-COVID,SE23
MET202302481618,2023-03-08,02:52,Vehicle Crime,Lambeth,SW8 3BH,51.453338,-0.16373,Under Investigation,Pending,3,2023,Wednesday,Q1,2,7,132.6,10.67676956419012,0,1,0,0.978,High,Post-COVID,SW8
MET202202158970,2022-10-26,02:04,Vehicle Crime,Redbridge,IG5 4SJ,51.571717,0.091169,Investigation complete - no suspect identified,Unsolved,10,2022,Wednesday,Q4,2,4,71.6,20.97805026778832,0,1,1,0.978,Low,Post-COVID,IG5
MET202101340496,2021-11-06,23:54,Vehicle Crime,Barking and Dagenham,IG11 7BX,51.575404,0.172197,Under Investigation,Pending,11,2021,Saturday,Q4,23,8,82.3,29.75536551721769,1,1,1,0.978,Medium,Recovery,IG11
MET202403364337,2024-02-16,11:33,Vehicle Crime,Ealing,W13 4WU,51.472789,-0.269102,Investigation complete - no suspect identified,Unsolved,2,2024,Friday,Q1,11,4,88.2,20.536567537671026,0,0,1,0.978,Medium,Post-COVID,W13
MET202201509012,2022-01-22,03:21,Vehicle Crime,Richmond upon Thames,TW9 9MG,51.448345,-0.27636,Evidential difficulties victim supports action,Unsolved,1,2022,Saturday,Q1,3,1,60.7,22.05689561272427,1,1,1,0.978,Low,Post-COVID,TW9
MET202404086926,2024-11-13,02:51,Vehicle Crime,Hillingdon,UB3 6EY,51.524185,-0.492653,Evidential difficulties victim supports action,Unsolved,11,2024,Wednesday,Q4,2,3,70.2,44.8658571446252,0,1,1,0.978,Low,Post-COVID,UB3
MET202403494140,2024-04-05,06:06,Vehicle Crime,Westminster,W1 2GA,51.550431,-0.110222,Investigation complete - no suspect identified,Unsolved,4,2024,Friday,Q2,6,3,349.9,4.759824242159631,0,1,0,0.978,Very High,Post-COVID,W1
MET202404213889,2024-12-30,11:33,Vehicle Crime,Sutton,SM6 6MF,51.34798,-0.148132,Investigation complete - no suspect identified,Unsolved,12,2024,Monday,Q4,11,2,62.9,19.51449308229895,0,0,1,0.978,Low,Post-COVID,SM6
MET202201524383,2022-01-28,03:50,Vehicle Crime,Hillingdon,HA5 9YJ,51.538418,-0.478568,Caution (simple or conditional),Solved,1,2022,Friday,Q1,3,3,70.2,43.3754342727391,0,1,1,0.978,Low,Post-COVID,HA5
MET202403436156,2024-03-14,03:32,Vehicle Crime,Sutton,SM1 6XF,51.382102,-0.171458,Under Investigation,Pending,3,2024,Thursday,Q1,3,2,62.9,17.233483001956056,0,1,0,0.978,Low,Post-COVID,SM1
MET202101242001,2021-09-21,10:46,Vehicle Crime,Greenwich,SE9 4UK,51.493495,-0.007173,Evidential difficulties victim supports action,Unsolved,9,2021,Tuesday,Q3,10,5,95.4,9.304531784385029,0,0,0,0.978,Medium,Recovery,SE9
